index,Maximum Installs
8129,12892286
8130,626
8131,6867
8132,405
8134,7065
8135,29
8136,22386
8137,1385
8138,64776
8139,14541339
8140,3964233
8141,5815
8142,430
8143,145682
8144,65
8145,113090
8146,2
8147,168
8148,9650
8149,6509
8150,93
8151,693
8152,3
8153,210
8154,6667
8155,1481
8156,331
8157,3565
8158,60
8159,607
8160,101
8161,152
8162,34
8163,80
8164,2751
8165,27581
8166,7042
8167,536
8168,134613
8169,17
8170,2076
8171,11388
8172,746
8173,5120
8174,58069
8175,307
8176,4615
8177,856
8178,26545
8179,9
8181,1793
8182,531
8183,140
8184,20
8185,12208
8186,475
8187,147
8188,14492
8189,527
8190,37
8191,158
8192,482
8193,28
8194,65
8195,13
8196,1039
8197,38
8198,5
8199,1274
8200,1265
8202,7720
8203,1440
8204,46
8205,281
8206,1664
8207,62
8208,6211
8209,104
8210,203
8211,32861
8212,244477
8213,145925
8214,701
8215,2499
8216,134077
8217,350
8218,3665
8219,9732
8220,96064
8221,171
8223,21078
8224,21
8225,8
8226,8815
8227,331
8228,35
8229,17
8230,3691
8231,559
8232,85
8233,86005
8234,8
8235,642
8236,2887497
8237,1347
8238,70
8239,242
8240,266
8241,5
8242,71749
8243,38
8244,55
8245,538
8246,20
8247,50
8248,247077
8249,40
8250,51
8251,278
8252,337
8253,7063
8254,1098
8255,108
8256,14
8257,905
8258,8
8259,19
8260,239461
8261,3273
8262,67
8263,5895
8264,656
8265,19
8266,2177
8267,5346
8268,5799
8269,3579223
8270,1347
8271,12061
8272,15387
8273,1579
8274,0
8275,5940
8276,180
8277,262422
8278,106
8279,2406
8280,2376
8281,45
8282,197798
8283,3038
8284,193
8286,50
8287,104299
8288,13
8289,22
8290,193
8291,27
8292,1626
8294,17
8295,113
8296,119
8297,20
8298,3494583
8299,78
8300,124145
8301,50
8302,13199
8303,230372
8304,26851
8305,29
8306,86395
8307,173723
8308,1204
8309,35
8310,32610
8311,740
8312,2914
8313,17
8314,39167
8315,448
8316,4
8317,28217
8318,143
8319,1175
8320,10
8321,26
8322,131
8323,422
8325,31
8326,260
8327,17
8328,3
8329,1484
8330,14
8331,115359
8332,159
8333,36010
8334,2413
8335,33
8336,27
8337,20891
8338,53153
8339,22
8340,925
8341,16424
8342,10387
8343,3955
8344,771
8345,378
8346,3180
8347,219828
8349,19
8350,7
8351,17
8352,183
8353,89
8354,3441
8355,106
8356,140
8357,613968
8358,130
8359,1274
8360,308
8361,12320
8362,136474
8363,24319
8364,14721
8365,15208
8366,338
8367,1892
8368,164
8370,7492
8372,4316
8374,2061597
8375,2
8376,213
8377,90
8378,7185
8379,2296
8380,157
8381,984
8382,873
8383,45086
8384,161
8385,113233
8386,891
8388,146416
8389,58364
8390,41489
8391,3
8392,42335
8393,10
8394,3367
8395,2211
8396,114054
8397,1892
8398,33
8399,12266
8400,1838
8401,17
8402,3
8403,403
8404,8
8406,13
8407,6
8408,397
8409,601
8410,563
8411,31
8412,5626
8413,74
8414,86
8415,3284
8416,129
8417,13639
8418,3
8419,498
8420,4407
8421,2641
8422,1258
8423,3
8424,2
8426,2
8427,74
8428,87
8429,104
8430,50261
8431,20927
8432,2537
8433,162
8434,18
8435,3
8436,42
8437,13199
8438,1393
8439,3814
8440,2172
8441,104
8442,405
8443,61
8444,2522
8445,18
8446,4582
8447,138
8448,96
8449,469
8450,16
8451,981
8452,4110
8453,4940
8454,4967
8455,16424
8456,13680
8457,159
8458,602
8459,6
8460,87
8461,78
8462,14144
8463,80
8464,1
8465,1
8466,2666
8467,30519
8468,4771
8469,395
8470,89
8471,511037
8472,380
8473,213
8474,498671
8475,16396
8476,266197
8477,22843
8478,118
8479,68
8480,11563
8481,261
8482,196
8483,71
8484,300
8485,8045
8487,1571
8489,249
8490,64
8491,8
8492,16
8493,42
8494,34
8495,71
8497,106149
8498,14870
8499,4
8500,15
8502,95
8503,674
8504,8
8505,489
8506,3870
8507,5114
8508,454
8509,30
8510,212
8511,0
8512,26
8513,1339
8514,23353
8515,241
8516,1006013
8517,12
8518,749
8519,9607
8520,3008
8521,80
8522,68
8523,225
8524,262
8525,36
8526,37
8527,7
8528,1087
8530,44257
8531,2876
8532,9650
8533,242108
8534,9564919
8535,870
8536,159
8537,8652
8538,75
8539,81
8544,84
8545,3792
8546,26940
8547,845
8548,82212
8549,1869
8550,45905
8551,162
8552,33
8553,10496
8554,118
8556,70978
8557,40
8558,5567
8559,14884
8560,33731
8561,114
8562,189528
8563,8
8564,511
8565,5349
8566,31
8567,109
8568,123
8569,226
8570,2792712
8571,9566
8572,48
8573,409
8574,991
8576,2370970
8577,5
8578,6559
8579,143287
8580,100917
8581,190410
8582,17490
8583,9804
8584,54
8585,36
8586,4
8587,7
8588,792
8589,2406
8590,368
8592,655
8594,340
8595,14517
8596,3642
8597,7720
8598,5
8599,147311
8600,26
8601,22386
8602,350
8603,8
8604,365
8605,86005
8606,881
8607,21
8609,6
8610,22
8611,86
8612,23
8613,524
8614,1417
8615,2568
8617,69490
8618,6828
8619,55683
8620,192993
8621,146
8622,13002
8623,252
8624,111729
8625,7455
8626,30793
8627,2016
8629,1753744
8631,2806
8632,183
8633,987
8634,47
8635,845179
8636,585
8637,85
8638,6
8639,119
8640,8078
8641,10
8643,269
8644,337
8645,47076
8646,234
8647,143
8650,120
8651,59749
8652,7065
8653,32151
8654,491
8655,24911
8656,36
8657,19
8658,5
8659,2703
8660,2457
8664,1867006
8665,1076
8666,36246
8667,214
8668,514
8669,4582
8670,776
8671,3728
8673,586
8674,294
8675,2
8676,26666
8677,26
8679,23
8680,9900
8682,1642
8683,1767
8684,5
8685,8713
8686,9129
8687,15
8688,12892286
8689,2170
8690,805361
8691,51
8692,527
8693,12061
8694,204
8695,4399
8697,5464
8698,15
8699,274
8700,4984
8701,97
8702,699
8703,143
8704,3108
8706,6602
8707,367
8708,751
8709,2406
8710,6143
8711,8
8712,126
8713,51001
8714,47
8715,149
8716,3310
8718,45991
8719,86
8722,9
8723,136
8724,427
8725,223
8726,17
8727,111848
8728,26
8729,30
8730,897
8731,3
8732,478
8733,417
8735,724
8736,5967
8737,359
8738,107
8739,4795
8740,3149
8741,2842
8742,1129
8743,408519
8744,13
8745,840
8746,14
8747,454
8748,12
8749,2447
8750,11323
8752,11
8753,656
8754,11
8756,78787
8757,53798
8758,151
8759,1854
8760,21748
8761,105263
8762,297
8763,2432
8764,430
8766,377
8767,210
8768,9705173
8769,129432
8770,36
8771,177
8772,1867006
8773,156
8774,297
8775,2101
8776,11653
8777,118620
8778,0
8780,87
8781,1527
8782,21
8783,84
8784,1889
8785,28
8786,301504
8787,793
8788,216979
8789,8
8790,2605129
8792,717
8793,4113
8794,3728
8795,21550
8796,3888
8797,271
8798,7
8799,12149
8800,12
8801,535
8802,1058
8803,150
8804,42
8805,2355
8806,3659
8807,6127
8809,102
8810,90
8812,1026
8813,119
8814,6
8815,17
8816,4190
8817,0
8819,2679
8820,1599
8821,34280
8822,28
8823,395
8824,26277
8825,333201
8826,7947
8827,4582
8828,175
8829,22386
8830,59
8831,275
8832,21
8833,221
8834,577
8835,148
8836,27
8837,14557
8838,515
8839,100
8840,197798
8841,46
8842,60
8843,472
8844,7894
8845,7634
8846,101
8847,546
8848,155
8849,51634
8850,51001
8851,45
8852,81
8853,2260
8854,18
8855,48388
8856,279
8857,1122
8858,19101
8859,23
8860,300
8861,1587
8862,45
8863,441301
8864,104
8865,1344
8866,108833
8867,735
8868,1579
8869,26033
8870,92
8871,33
8872,3552
8873,1265
8874,41092
8875,6158
8876,608
8877,261
8878,31
8880,421
8881,88134
8882,25
8883,12303
8885,6568
8886,17597
8887,9
8888,666
8889,779
8890,2624
8891,8793
8892,539
8893,404
8894,44
8895,367
8896,1481
8897,79
8898,2488
8899,57
8900,20278
8901,117
8902,25
8904,4035
8905,524
8906,283
8907,1251
8908,258
8909,59
8910,3
8911,25300
8912,2
8913,71
8914,305
8915,135086
8916,66
8917,77
8918,936
8919,27
8920,8521
8921,159
8923,982
8924,103
8925,10872
8926,80
8927,2296
8928,15
8929,103
8930,217
8931,1533
8932,124902
8933,1126519
8934,44
8935,148
8936,228
8937,11845
8938,25
8939,861
8940,62694
8941,12318
8942,0
8943,22300
8944,274
8946,6913
8947,19
8948,8045
8949,2503
8950,204
8951,30006
8953,442
8955,12
8956,20827
8957,1471
8958,1442
8959,7
8960,74
8961,3792
8962,1
8963,8
8964,3063
8965,4677
8966,22
8967,55
8968,190410
8969,585
8970,15443
8971,21611
8972,816
8973,1
8974,2751
8975,2992
8976,74
8977,95
8978,4660038
8979,52
8980,2603
8981,1214
8982,299740
8983,195
8984,9499
8985,15465
8986,2120
8987,14967
8988,2482
8989,7
8990,40
8991,91
8992,3645
8993,15839
8994,11377
8995,58
8996,32
8997,5172
8998,190
8999,54467
9000,135
9001,5626
9002,35
9003,620
9005,2537
9006,15769
9007,1657
9008,471
9009,37
9010,9
9011,1025
9012,4
9013,101
9014,53500
9015,45
9016,12
9018,2909
9019,153
9020,192
9021,200
9022,3624
9023,16392
9024,290784
9025,1359615
9026,95
9027,82210
9028,212
9030,690
9031,84
9032,1036
9033,3665
9034,7633
9035,585
9036,74
9037,17
9038,17
9039,64
9040,331
9041,2677348
9042,588
9043,38681
9044,26785
9045,224522
9046,1665
9047,47
9048,20
9049,3310
9050,110
9051,52
9052,618
9053,26
9054,209
9055,3809
9056,2677348
9057,8773
9058,10
9059,1712
9060,334
9061,3021
9062,15722
9063,40456
9064,874337
9065,46
9066,33
9067,36
9068,7510
9069,3484
9070,478
9071,3520
9072,21814
9073,2260
9074,359
9075,12402
9077,4881
9078,1447405
9079,11592
9080,82
9081,61280
9082,6604
9083,9138
9084,9852
9085,132
9087,524
9088,1220
9089,5988
9090,524
9091,1105
9092,7140
9093,4369
9094,134077
9095,161054
9096,52
9097,5940
9098,138
9100,311
9101,109890
9102,182
9103,40
9104,117
9105,13558
9106,5584
9107,3608
9108,7002590
9109,82
9110,175045
9111,6862
9112,87
9113,7065
9114,80662
9115,1133
9116,55683
9117,14
9118,158
9119,51
9120,506
9121,3878
9122,50261
9123,87
9124,2431
9125,86958
9126,112521
9127,18
9128,14557
9129,645
9131,4759
9132,1390
9133,48
9134,861518
9135,138
9136,656
9137,2204
9138,307
9139,454
9141,534
9142,117
9143,6221
9144,559054
9146,35
9147,1303
9148,16
9149,227160
9150,53760
9151,219
9152,2351
9153,1463
9155,34
9156,6
9157,18
9158,7518
9159,793
9160,321
9162,179
9163,28004
9164,6742
9165,6778
9166,9499
9167,22025
9168,5116
9169,70352
9170,449
9171,2735
9172,1028
9173,984
9174,414
9175,118
9176,1982
9177,25589
9178,2043
9179,511
9180,65
9181,43
9182,87
9183,107
9184,89
9185,734
9186,478
9187,47
9188,7185
9189,515
9190,1066
9191,1175
9192,82
9195,11549
9196,14937
9197,26774
9198,4394
9199,65
9200,528
9201,15465
9202,165
9203,24
9204,136
9206,96
9207,6522
9208,15
9209,152353
9210,5940
9211,1553679
9212,19705
9213,885
9214,33308
9215,2235
9216,6650
9217,334449
9219,136474
9220,4110
9221,1716
9222,10768
9223,9129
9225,1575
9227,11980
9228,239
9229,49
9230,104
9231,43
9232,84
9233,27
9234,164022
9235,1523
9238,240
9239,10
9240,6742
9241,494069
9242,51
9243,433
9244,2398
9245,18
9246,9
9247,240
9248,19
9250,273
9251,48175
9252,1056
9253,313
9254,6318
9256,2
9257,130
9258,386
9259,544
9260,259
9261,96
9262,5493
9263,3
9264,3108
9265,12
9266,282
9267,3296
9268,1
9269,9548
9270,4
9271,96
9272,143
9273,285238
9274,3
9275,1972
9276,432
9277,535
9279,48
9280,43196
9281,3
9282,37
9283,22
9284,1159
9285,42442
9286,2640
9287,201869
9288,597
9289,1255
9290,540
9291,43
9292,118
9293,2575
9294,27
9295,59306
9296,33
9297,63922
9298,71
9299,2149
9300,265
9301,2058
9302,19
9303,2239
9305,35
9307,293
9308,217
9310,1530
9311,63
9312,468
9315,298
9316,5773
9318,45
9319,124
9320,179
9321,1446
9322,146
9323,2
9324,3
9326,84052
9327,76193
9328,208
9329,209
9330,110
9331,5349
9332,224219
9333,7263
9334,89
9335,6602
9336,259
9337,3
9338,1530
9339,70
9340,7
9341,114
9342,15
9343,554
9344,2542
9345,15224
9346,58
9347,265
9348,5
9349,352
9350,90
9351,16
9352,134781
9353,29821
9354,298181
9355,35
9356,11
9357,1206727
9358,20785
9359,239
9360,61
9361,12486
9362,18822
9363,135528
9364,1517
9365,1970
9366,8880
9367,12303
9368,146
9369,693
9370,449
9371,230714
9372,2431
9373,1456
9374,115359
9375,31
9376,2131
9378,169
9379,14
9380,1049738
9381,136450
9382,66
9383,1751
9384,125
9385,1040
9387,1087
9388,2098
9389,2703
9390,767964
9391,652
9392,253
9393,4887
9394,6
9396,119
9397,418
9398,1240
9399,28926
9400,144524
9401,631
9402,187
9403,162
9404,53153
9405,105
9406,11063
9407,33
9408,314165
9409,533
9410,3814
9411,4882
9412,1649
9413,11
9414,101
9415,285
9416,552
9417,4492
9418,3103
9420,15
9421,32
9423,220
9424,215
9425,222
9426,307
9427,933
9428,28
9429,72
9430,7002590
9431,449
9432,762
9433,50385
9434,433
9435,3614
9436,1532
9437,15
9438,12
9439,917
9440,22
9441,21834
9442,1457
9443,36
9444,521
9445,31
9446,88810
9447,65
9448,4
9449,36935
9450,2844
9451,666
9452,361
9453,457
9454,37
9455,164
9456,24
9457,2
9459,494
9460,741
9461,18868
9462,17
9463,252
9464,5075
9465,4
9466,7920
9467,8065
9468,312260
9469,2520474
9470,3
9471,107
9472,265
9474,87
9475,8
9476,80
9477,35
9479,50
9480,41
9481,148
9483,3393
9484,1414
9486,12
9487,17298
9488,402
9489,382
9490,59868
9491,521
9492,4003
9493,33725
9494,12956
9495,1966
9496,662
9497,117
9498,202
9499,313
9500,3766
9501,0
9502,11
9503,50
9504,74
9505,1212
9506,167
9507,27
9508,448
9509,30
9510,393
9511,732943
9512,764
9513,319
9514,389
9515,3114
9516,1268
9517,563
9518,3447
9519,176
9520,158
9521,4759
9522,524
9523,123
9524,1214
9525,217
9526,17
9527,137
9528,30027
9529,44
9530,45731
9531,375
9532,9
9533,102
9535,3649
9536,89
9539,1407
9540,0
9541,815
9542,481379
9543,74681
9544,3
9545,6101
9546,398
9547,87
9548,2808
9549,132
9550,1995
9551,1933
9552,5881
9553,833
9554,1058
9555,78115
9557,4240
9558,12
9559,204
9560,4
9561,449
9562,375
9563,3447
9564,1294
9565,235878
9566,36
9567,46
9568,1491392
9569,4387
9570,46
9571,1874
9573,5
9575,252
9576,193
9577,291
9578,71
9579,13905
9580,3368
9581,155
9582,3353
9583,8
9584,34575
9585,73
9586,15491
9587,16
9588,5961
9589,143
9590,374
9591,2120
9592,6577
9593,4399
9594,1339
9595,50
9597,6112
9598,111
9599,870
9600,13275
9601,122
9602,1791
9603,213
9604,7263
9605,335
9606,767964
9607,329638
9608,15
9609,4907
9610,70
9611,23
9612,4386
9613,355
9614,9
9615,1885
9616,485
9617,213
9618,135
9619,87
9620,11817
9621,110
9623,9531
9624,77
9625,470
9626,56652
9627,110
9628,892
9629,5814
9630,189528
9631,4790
9632,1220
9633,6
9634,126
9635,102754
9636,13002
9639,7
9640,786
9641,7
9642,178
9643,89
9645,42
9646,5172
9647,1047
9648,163
9649,735
9650,1316
9651,14967
9652,20
9653,18334
9654,2311
9655,2
9656,196052
9657,1
9658,224
9659,17
9660,84
9661,2001
9662,2
9664,1019
9665,30
9666,243692
9667,1148
9668,863
9669,45
9670,9821
9671,2
9672,41
9673,1129
9674,410
9675,225
9676,10472
9677,11283
9678,255
9679,34
9680,108979
9681,5596
9682,228
9683,174881
9684,1079
9685,138787
9686,5
9687,806814
9688,843
9689,185
9690,106477
9691,13680
9692,111
9693,100
9694,224
9695,36
9696,90
9697,17
9698,5
9699,4276
9700,12
9701,11185
9702,591368
9703,845179
9704,1368
9705,36
9706,40882
9707,65
9708,1
9709,25
9710,13
9711,6112
9712,5
9713,74681
9715,5234
9717,7353083
9718,5447
9719,2431
9720,15024
9721,8391
9722,25336
9723,10
9724,46958
9725,32
9726,393
9727,15
9728,55411
9729,89
9730,1656
9731,106
9732,8467
9733,2211
9734,67
9735,142
9736,7894
9737,7635
9739,24396
9740,299
9741,4015
9742,1828
9743,26
9744,2
9745,4501
9746,83
9747,5895
9748,75
9749,260
9750,130
9751,5
9752,8
9753,3169
9754,242
9755,406
9756,4
9757,1214
9758,856
9759,35
9760,508
9761,85611849
9762,119
9763,3
9764,509
9765,1982
9766,10334
9767,40
9768,19
9769,1871
9771,348
9772,56
9773,27581
9774,150
9775,30
9776,41445
9777,10
9778,493
9779,35
9781,21
9782,2726
9783,59029
9784,115359
9785,143287
9786,30812
9787,144981
9788,30686
9789,47
9790,10814
9791,5932
9792,70
9793,6913
9794,623
9795,10
9796,1
9797,85
9798,14
9799,18
9800,37
9801,2280
9802,5116
9803,1220
9804,4
9806,510
9807,2827
9808,1
9809,119
9810,4110
9811,7953
9812,90
9813,19
9814,79819
9815,103
9816,18082
9817,1508
9818,2240
9819,868
9820,294620
9821,396
9822,1446
9823,30
9824,72967
9825,336
9826,89
9827,2134
9828,338766
9829,14
9830,1555
9831,933
9832,389
9833,15443
9834,35
9835,4827
9837,14105
9838,1076
9839,529
9840,1517
9841,26
9842,33
9843,1336
9844,667
9845,897432
9846,1845
9847,378755
9848,2980
9849,113
9850,2659340
9851,26
9852,14122
9853,72
9854,121
9855,155831
9856,2380
9857,36167
9858,88079
9859,347399
9860,208
9861,25
9862,5
9863,564
9864,492030
9865,581
9866,62821
9867,81
9868,6221
9870,99
9871,951
9872,518
9873,71
9874,26940
9875,4
9876,7353
9877,1001
9878,1552
9879,242
9880,20015
9881,5875
9882,819
9883,320
9884,35202
9885,0
9886,31
9887,6479
9889,245
9890,176
9891,15
9892,994
9893,427458
9894,4984
9895,38
9896,2087
9897,588
9898,4
9899,82
9900,1078
9901,22
9902,7
9903,28158
9904,15
9905,226
9906,295713
9907,113233
9908,449812
9909,238
9910,994
9911,279
9912,3654
9913,4177
9914,420
9915,6356
9916,26
9917,33
9918,7989
9921,314
9922,2540
9923,138787
9924,6158
9925,93
9926,673
9927,9566
9928,37466
9929,101266
9930,17673
9931,17
9932,1
9933,1311
9934,21
9935,205
9936,295
9937,101843
9938,194843
9939,104
9940,4219
9941,217
9942,17707
9946,66253
9948,527
9949,1552
9950,143
9951,7
9952,509
9953,5194
9954,59
9955,57123
9956,151
9957,15208
9958,1130
9959,21
9961,11475
9962,2609
9963,21
9964,631
9965,1200
9966,135068
9967,8391
9968,155
9969,26
9970,95676
9971,101
9972,418
9973,563
9974,2483
9975,475
9976,76
9977,120
9978,23274
9979,24
9980,44
9983,1227
9984,882
9985,143
9986,21
9987,148
9988,1756
9989,82
9990,34
9991,109
9992,149
9993,396671
9994,658
9995,81
9996,73674
9997,553167
9998,107
9999,10496
10000,10670518
10001,118
10002,17044
10005,3881
10006,39399
10007,85
10008,109
10009,3870
10010,692
10011,26
10012,171914
10013,49
10014,4361
10015,15387
10016,57040
10017,61
10018,147311
10019,202
10020,1641
10021,22
10022,9
10023,311
10024,1817
10025,10877
10026,1508
10027,608
10028,28324
10029,2942
10030,4515
10031,790
10032,666
10033,24396
10034,3183
10035,259
10036,224522
10037,796903
10038,201008
10039,10
10040,6693
10041,205
10042,212
10043,1
10044,4062
10045,65141
10046,1893
10047,4654
10048,152
10049,297800
10050,100
10051,1454
10052,4307
10053,12
10054,33
10055,21
10056,5
10057,87
10058,242
10059,93995
10061,1
10062,382
10063,103612
10064,1087
10065,93
10066,737
10067,41573
10068,67
10069,10003
10070,45
10071,34020
10072,9908
10073,222
10074,16392
10075,74517
10076,48
10077,2504
10078,981
10079,232
10081,398
10082,1707
10084,6236
10085,7430
10086,1574
10087,16
10088,123
10089,365
10090,538439
10091,2
10092,866
10093,57
10095,71749
10096,10479
10097,392
10098,33
10099,1106
10100,1313
10101,57139
10102,84
10103,40
10104,1124
10105,10246
10106,510
10107,9
10108,17298
10109,119
10110,4
10111,1359
10112,577
10113,283
10114,5
10115,320
10116,45933
10117,378
10118,78115
10119,192
10120,104
10121,17
10122,73549
10123,3907
10124,96
10125,2219
10126,79
10127,70
10128,80
10129,22
10130,509
10131,44
10132,61
10133,974
10134,3985
10135,66
10136,2
10137,2740
10138,52
10140,8730
10141,349
10142,267
10143,2863
10144,22
10145,19
10146,8
10147,82
10148,156
10149,33
10150,2173
10151,3384
10152,1480
10153,77
10154,95
10155,22
10156,4940
10157,8
10158,89
10159,42
10160,80
10161,4
10162,373
10163,259633
10164,2942
10165,4153028
10166,11156
10167,10796
10168,125
10169,2
10170,1657328
10171,553
10172,2920
10173,35217
10174,35
10175,3467
10176,2673
10178,276
10179,2344
10180,118
10181,31
10182,85
10183,18
10184,300
10185,10947
10186,1460
10187,492
10188,126
10189,183
10190,22455
10191,13992
10192,3310
10193,4
10194,912901
10195,42865
10196,486
10197,793
10198,26029
10199,897
10200,7
10201,9856
10202,1
10203,135392
10204,19617
10205,8434
10206,12
10208,1
10209,4914
10210,26
10211,35825
10212,26935
10213,734
10214,139
10215,1259
10216,2248
10217,1532
10218,43
10219,25
10220,74
10221,54
10222,45991
10223,2005
10224,274
10225,126
10226,190584
10227,11137
10228,1405
10229,134320
10230,1337
10231,78115
10232,46
10233,1705
10234,721
10235,2230
10236,47
10237,170843
10238,307
10239,174881
10240,4025
10241,238
10242,376
10243,72530
10244,430
10245,767964
10246,55
10247,449
10250,85450
10251,4941
10252,707
10253,21
10254,15443
10255,67
10257,174
10258,1407
10259,27
10260,145925
10261,1508
10262,408102
10263,17
10264,200
10265,25
10266,18
10267,158
10268,135392
10269,420
10270,492
10271,183
10272,6559
10273,2457
10274,4038
10275,8729
10276,55310
10277,1039
10278,47
10279,20
10280,22445
10281,138
10282,54
10283,142
10284,21
10285,13002
10287,245
10288,298
10289,59559
10290,1642
10292,910
10293,524
10294,894
10295,204
10296,30027
10297,2691
10298,18156
10299,12
10300,131
10301,77393
10302,600
10303,909
10304,21
10305,96
10306,139
10307,109
10308,25
10309,38862
10310,259
10311,1273
10312,905
10313,1522
10314,419
10315,27
10316,501
10317,18
10319,48388
10320,26364
10321,20467
10322,15
10323,2544
10324,26
10325,2691
10326,1034
10327,90
10331,384
10332,1068
10333,3
10334,5
10335,49
10337,12
10338,1875
10339,39
10340,6279
10341,45
10342,1471
10343,60
10344,515
10345,3186
10346,4470
10347,78819
10348,46606
10349,1900
10350,3307
10351,523
10352,685
10353,97
10354,147
10355,7412
10356,115
10358,1212
10359,321
10360,11125
10361,59
10362,65
10363,20810
10364,981
10365,175
10366,3
10367,51
10368,33
10369,7
10370,16
10372,14
10373,345
10374,148
10375,68340
10376,93
10377,64
10378,2856
10379,320
10380,350
10381,2003
10382,20
10383,135086
10384,1688
10385,368217
10387,67
10388,840
10389,77
10390,50
10391,26029
10392,50837320
10393,251
10394,295
10395,974
10396,124
10397,57
10398,8750
10399,64
10400,1335205
10401,25336
10404,9
10405,6589
10406,2043
10407,5584
10408,14557
10409,1063
10410,1081234
10411,26708
10412,91993
10413,308357
10414,6803
10415,8472
10416,21
10417,456
10418,41489
10419,1060
10420,4839
10421,37
10422,1284
10423,1128270
10424,73
10425,57820
10426,2380
10427,175
10428,151
10429,608
10430,118
10431,2863
10432,48
10433,4804
10434,2572
10435,25
10436,31
10437,444
10438,1
10439,371
10440,10
10441,1079
10443,24
10444,2479
10445,284
10446,38
10447,624424
10448,19886
10449,11055
10450,1361
10451,147
10452,6127
10453,1
10454,6693
10455,89
10456,7
10457,85
10458,6221
